country,countrycode,year,pop,urbanpop,urbanpopper,emission,emission1996,emissionpc,emissionpc1996,gdp,gdpmil,gdp1996,gdppc,gdppc1996,gdpgrowth,decoup,consume,eneuse,consumeep,consumeff,consumere,co2inten,epdtloss,manuperc,manuexp,polity,ETS,carbontax
Portugal,POR,2004,10483861.00 ,5966051.00 ,56.91 ,86.59 ,1.25 ,8.26 ,1.20 ,229000000000.00 ,229364.94 ,1.22 ,21843.10 ,1.17 ,1.81,377.53 ,13947.46 ,2462.99 ,4533.54 ,82.76 ,19.87 ,2.45 ,9.05 ,14.91 ,70.13 ,10,0 ,0 
Portugal,POR,2005,10503330.00 ,6041725.00 ,57.52 ,88.61 ,1.28 ,8.44 ,1.23 ,231000000000.00 ,231123.67 ,1.23 ,21993.03 ,1.18 ,0.77,383.38 ,14142.40 ,2519.00 ,4682.99 ,84.12 ,18.07 ,2.47 ,9.12 ,14.48 ,80.13 ,10,1 ,0 
Portugal,POR,2006,10522288.00 ,6117343.00 ,58.14 ,84.01 ,1.21 ,7.98 ,1.16 ,235000000000.00 ,234713.15 ,1.25 ,22333.55 ,1.20 ,1.55,357.92 ,14329.52 ,2390.32 ,4827.47 ,80.82 ,22.33 ,2.38 ,7.59 ,14.29 ,77.68 ,10,1 ,0 
Portugal,POR,2007,10542964.00 ,6193886.00 ,58.75 ,81.88 ,1.18 ,7.77 ,1.13 ,241000000000.00 ,240562.20 ,1.28 ,22858.85 ,1.22 ,2.49,340.36 ,14662.35 ,2402.43 ,4890.56 ,79.24 ,23.15 ,2.37 ,6.78 ,14.12 ,77.97 ,10,1 ,0 
Portugal,POR,2008,10558177.00 ,6267228.00 ,59.36 ,79.34 ,1.15 ,7.51 ,1.09 ,241000000000.00 ,241041.57 ,1.28 ,22825.91 ,1.22 ,0.20,329.13 ,14842.55 ,2337.27 ,4850.84 ,78.64 ,23.19 ,2.25 ,9.20 ,13.69 ,76.16 ,10,1 ,0 
Portugal,POR,2009,10568247.00 ,6337144.00 ,59.96 ,75.93 ,1.10 ,7.18 ,1.04 ,234000000000.00 ,233863.11 ,1.25 ,22141.80 ,1.19 ,-2.98,324.66 ,14481.92 ,2304.03 ,4843.85 ,78.09 ,24.89 ,2.22 ,7.66 ,12.56 ,76.61 ,10,1 ,0 
Portugal,POR,2010,10573100.00 ,6403809.00 ,60.57 ,72.12 ,1.04 ,6.82 ,0.99 ,238000000000.00 ,238303.44 ,1.27 ,22509.95 ,1.20 ,1.90,302.64 ,14822.32 ,2222.63 ,4959.09 ,75.13 ,27.83 ,2.05 ,7.97 ,13.15 ,75.25 ,10,1 ,0 
Portugal,POR,2011,10557560.00 ,6457743.00 ,61.17 ,71.06 ,1.03 ,6.73 ,0.98 ,234000000000.00 ,233949.99 ,1.25 ,22164.21 ,1.19 ,-1.83,303.75 ,14309.09 ,2163.98 ,4848.28 ,75.66 ,27.22 ,2.08 ,7.88 ,12.94 ,75.77 ,10,1 ,0 
Portugal,POR,2012,10514844.00 ,6493757.00 ,61.76 ,69.18 ,1.00 ,6.58 ,0.96 ,225000000000.00 ,224525.89 ,1.20 ,21398.32 ,1.15 ,-4.03,308.11 ,13577.93 ,2039.01 ,4736.35 ,75.81 ,25.52 ,2.15 ,10.33 ,13.01 ,74.96 ,10,1 ,0 
Portugal,POR,2013,10457295.00 ,6518869.00 ,62.34 ,67.35 ,0.97 ,6.44 ,0.94 ,222000000000.00 ,221988.39 ,1.18 ,21229.20 ,1.14 ,-1.13,303.38 ,13489.14 ,2057.86 ,4685.05 ,73.35 ,30.17 ,2.11 ,10.79 ,13.14 ,73.20 ,10,1 ,0 
Portugal,POR,2014,10401062.00 ,6543100.00 ,62.91 ,67.39 ,0.97 ,6.48 ,0.94 ,224000000000.00 ,223971.16 ,1.19 ,21536.26 ,1.15 ,0.89,300.88 ,13873.88 ,2034.51 ,4662.60 ,72.66 ,30.46 ,2.13 ,10.03 ,13.49 ,75.04 ,10,1 ,0 
Romania,ROM,1996,22619004.00 ,12127405.00 ,53.62 ,184.18 ,1.00 ,8.14 ,1.00 ,116000000000.00 ,115715.04 ,1.00 ,5128.43 ,1.00 ,3.87,1591.66 ,2390.77 ,2109.77 ,2430.30 ,90.95 ,11.92 ,2.63 ,11.71 ,26.86 ,76.79 ,8,0 ,0 
Romania,ROM,1997,22553978.00 ,12058033.00 ,53.46 ,172.17 ,0.93 ,7.63 ,0.94 ,110000000000.00 ,110142.04 ,0.95 ,4877.19 ,0.95 ,-4.82,1563.14 ,2290.96 ,1989.99 ,2251.00 ,85.93 ,15.75 ,2.51 ,11.55 ,25.60 ,78.60 ,8,0 ,0 
Romania,ROM,1998,22507344.00 ,11998890.00 ,53.31 ,152.56 ,0.83 ,6.78 ,0.83 ,108000000000.00 ,107843.10 ,0.93 ,4798.43 ,0.94 ,-2.09,1414.67 ,2433.44 ,1823.46 ,2107.45 ,85.23 ,16.28 ,2.43 ,12.06 ,23.72 ,80.62 ,8,0 ,0 
Romania,ROM,1999,22472040.00 ,11945687.00 ,53.16 ,134.81 ,0.73 ,6.00 ,0.74 ,107000000000.00 ,107410.08 ,0.93 ,4761.47 ,0.93 ,-0.40,1255.08 ,2331.97 ,1613.78 ,1935.56 ,84.33 ,17.73 ,2.47 ,12.60 ,21.61 ,78.47 ,8,0 ,0 
Romania,ROM,2000,22442971.00 ,11895672.00 ,53.00 ,140.60 ,0.76 ,6.26 ,0.77 ,110000000000.00 ,109982.65 ,0.95 ,4901.31 ,0.96 ,2.40,1278.35 ,2368.57 ,1614.21 ,1987.66 ,84.82 ,16.37 ,2.50 ,12.76 ,22.08 ,77.28 ,8,0 ,0 
Romania,ROM,2001,22131970.00 ,11697189.00 ,52.85 ,147.63 ,0.80 ,6.67 ,0.82 ,116000000000.00 ,116132.89 ,1.00 ,5241.29 ,1.02 ,5.59,1271.22 ,2627.43 ,1663.74 ,2066.78 ,86.54 ,13.39 ,2.62 ,12.65 ,24.27 ,81.04 ,8,0 ,0 
Romania,ROM,2002,21730496.00 ,11469356.00 ,52.78 ,146.27 ,0.79 ,6.73 ,0.83 ,122000000000.00 ,122153.44 ,1.06 ,5614.23 ,1.09 ,5.18,1197.40 ,2840.72 ,1755.13 ,2079.80 ,86.74 ,14.41 ,2.55 ,12.22 ,24.15 ,81.05 ,8,0 ,0 
Romania,ROM,2003,21574326.00 ,11415407.00 ,52.91 ,150.93 ,0.82 ,7.00 ,0.86 ,129000000000.00 ,128901.53 ,1.11 ,5979.33 ,1.17 ,5.52,1170.86 ,3098.31 ,1832.28 ,2237.94 ,86.86 ,15.67 ,2.56 ,8.66 ,22.83 ,82.53 ,8,0 ,0 
Romania,ROM,2004,21451748.00 ,11378651.00 ,53.04 ,149.63 ,0.81 ,6.98 ,0.86 ,140000000000.00 ,139675.89 ,1.21 ,6526.27 ,1.27 ,8.36,1071.27 ,3607.76 ,1803.46 ,2295.57 ,84.48 ,17.28 ,2.50 ,10.75 ,23.38 ,82.31 ,9,0 ,0 
Romania,ROM,2005,21319685.00 ,11336529.00 ,53.17 ,146.84 ,0.80 ,6.89 ,0.85 ,146000000000.00 ,145503.04 ,1.26 ,6848.13 ,1.34 ,4.17,1009.17 ,3996.96 ,1810.33 ,2365.42 ,83.87 ,18.51 ,2.50 ,10.23 ,23.76 ,79.54 ,9,1 ,0 
Romania,ROM,2006,21193760.00 ,11297334.00 ,53.31 ,148.31 ,0.81 ,7.00 ,0.86 ,157000000000.00 ,157224.13 ,1.36 ,7407.84 ,1.44 ,8.06,943.32 ,4533.14 ,1884.55 ,2446.29 ,85.06 ,17.41 ,2.59 ,10.49 ,23.59 ,79.25 ,9,1 ,0 
Romania,ROM,2007,20882982.00 ,11159030.00 ,53.44 ,151.25 ,0.82 ,7.24 ,0.89 ,168000000000.00 ,168015.61 ,1.45 ,8044.83 ,1.57 ,6.86,900.23 ,5250.20 ,1904.10 ,2529.91 ,83.18 ,18.18 ,2.57 ,10.95 ,22.08 ,79.77 ,9,1 ,0 
Romania,ROM,2008,20537875.00 ,11001524.00 ,53.57 ,146.24 ,0.79 ,7.12 ,0.87 ,182000000000.00 ,182228.03 ,1.57 ,8861.68 ,1.73 ,8.46,802.49 ,5718.54 ,1928.97 ,2605.82 ,79.84 ,20.39 ,2.43 ,11.07 ,21.55 ,76.53 ,9,1 ,0 
Romania,ROM,2009,20367487.00 ,10936933.00 ,53.70 ,127.02 ,0.69 ,6.24 ,0.77 ,169000000000.00 ,169350.28 ,1.46 ,8297.54 ,1.62 ,-7.07,750.05 ,5182.10 ,1712.53 ,2390.57 ,76.59 ,22.18 ,2.34 ,12.17 ,21.56 ,79.00 ,9,1 ,0 
Romania,ROM,2010,20246871.00 ,10898688.00 ,53.83 ,121.40 ,0.66 ,6.00 ,0.74 ,168000000000.00 ,167998.08 ,1.45 ,8297.58 ,1.62 ,-0.80,722.65 ,5262.51 ,1730.09 ,2550.86 ,75.07 ,24.10 ,2.27 ,11.64 ,23.86 ,78.54 ,9,1 ,0 
Romania,ROM,2011,20147528.00 ,10871606.00 ,53.96 ,127.43 ,0.69 ,6.32 ,0.78 ,170000000000.00 ,169772.63 ,1.47 ,8437.76 ,1.65 ,1.06,750.60 ,5330.13 ,1777.11 ,2639.03 ,77.65 ,21.11 ,2.37 ,11.52 ,24.47 ,77.79 ,9,1 ,0 
Romania,ROM,2012,20058035.00 ,10849592.00 ,54.09 ,124.82 ,0.68 ,6.22 ,0.76 ,171000000000.00 ,170860.82 ,1.48 ,8525.26 ,1.66 ,0.64,730.54 ,5420.27 ,1741.72 ,2604.24 ,76.43 ,21.55 ,2.34 ,12.02 ,22.61 ,77.49 ,9,1 ,0 
Romania,ROM,2013,19983693.00 ,10838156.00 ,54.24 ,115.89 ,0.63 ,5.80 ,0.71 ,177000000000.00 ,176894.95 ,1.53 ,8857.22 ,1.73 ,3.53,655.13 ,5480.21 ,1595.99 ,2494.53 ,73.49 ,23.09 ,2.22 ,11.99 ,23.04 ,75.84 ,9,1 ,0 
Romania,ROM,2014,19908979.00 ,10829091.00 ,54.39 ,116.04 ,0.63 ,5.83 ,0.72 ,182000000000.00 ,182336.77 ,1.58 ,9141.60 ,1.78 ,3.08,636.39 ,5759.12 ,1591.67 ,2584.41 ,72.76 ,24.33 ,2.21 ,10.88 ,23.65 ,76.33 ,9,1 ,0 
Slovak Republic,SLK,1996,5373361.00 ,3034659.00 ,56.48 ,54.85 ,1.00 ,10.21 ,1.00 ,49795081605.00 ,49795.08 ,1.00 ,9267.03 ,1.00 ,6.76,1101.53 ,5383.18 ,3364.26 ,5150.41 ,78.20 ,3.91 ,2.29 ,6.31 ,24.41 ,79.74 ,7,0 ,0 
Slovak Republic,SLK,1997,5383291.00 ,3037037.00 ,56.42 ,54.62 ,1.00 ,10.15 ,0.99 ,52816419598.00 ,52816.42 ,1.06 ,9811.18 ,1.06 ,6.07,1034.22 ,5791.48 ,3361.88 ,5068.09 ,78.19 ,3.85 ,2.27 ,8.46 ,22.27 ,83.37 ,7,0 ,0 
Slovak Republic,SLK,1998,5390516.00 ,3037825.00 ,56.35 ,53.15 ,0.97 ,9.86 ,0.97 ,54935315958.00 ,54935.32 ,1.10 ,10191.11 ,1.10 ,4.01,967.47 ,6146.57 ,3256.50 ,4682.30 ,78.48 ,3.63 ,2.31 ,8.09 ,22.79 ,86.13 ,9,0 ,0 
Slovak Republic,SLK,1999,5396020.00 ,3037635.00 ,56.29 ,51.86 ,0.95 ,9.61 ,0.94 ,54822660414.00 ,54822.66 ,1.10 ,10159.83 ,1.10 ,-0.21,945.92 ,6139.11 ,3271.41 ,5028.71 ,75.94 ,3.80 ,2.22 ,6.51 ,20.72 ,84.94 ,9,0 ,0 
Slovak Republic,SLK,2000,5388720.00 ,3030239.00 ,56.23 ,49.91 ,0.91 ,9.26 ,0.91 ,55486109654.00 ,55486.11 ,1.11 ,10296.71 ,1.11 ,1.21,899.52 ,6263.73 ,3292.61 ,4955.91 ,72.52 ,3.73 ,2.02 ,5.70 ,23.91 ,83.71 ,9,0 ,0 
Slovak Republic,SLK,2001,5378867.00 ,3020933.00 ,56.16 ,52.32 ,0.95 ,9.73 ,0.95 ,57326288833.00 ,57326.29 ,1.15 ,10657.69 ,1.15 ,3.32,912.72 ,6590.88 ,3456.71 ,5027.45 ,73.08 ,6.00 ,2.12 ,4.16 ,24.82 ,83.84 ,9,0 ,0 
Slovak Republic,SLK,2002,5376912.00 ,3011770.00 ,56.01 ,50.34 ,0.92 ,9.36 ,0.92 ,59919037775.00 ,59919.04 ,1.20 ,11143.76 ,1.20 ,4.52,840.17 ,6971.88 ,3483.87 ,5051.60 ,72.44 ,5.48 ,2.10 ,3.44 ,22.37 ,85.28 ,9,0 ,0 
Slovak Republic,SLK,2003,5373374.00 ,3001728.00 ,55.86 ,50.79 ,0.93 ,9.45 ,0.93 ,63165880223.00 ,63165.88 ,1.27 ,11755.35 ,1.27 ,5.42,804.12 ,7181.23 ,3468.78 ,5021.80 ,72.18 ,5.35 ,2.12 ,6.26 ,22.97 ,87.73 ,9,0 ,0 
Slovak Republic,SLK,2004,5372280.00 ,2993058.00 ,55.71 ,51.48 ,0.94 ,9.58 ,0.94 ,66487670526.00 ,66487.67 ,1.34 ,12376.06 ,1.34 ,5.26,774.20 ,7542.10 ,3416.25 ,5097.84 ,72.22 ,6.25 ,2.11 ,4.33 ,23.52 ,85.36 ,9,0 ,0 
Slovak Republic,SLK,2005,5372807.00 ,2985293.00 ,55.56 ,51.54 ,0.94 ,9.59 ,0.94 ,70976227122.00 ,70976.23 ,1.43 ,13210.27 ,1.43 ,6.75,726.10 ,7982.25 ,3504.48 ,4932.80 ,72.11 ,6.31 ,2.09 ,5.38 ,23.56 ,83.34 ,9,1 ,0 
Slovak Republic,SLK,2006,5373054.00 ,2977317.00 ,55.41 ,51.44 ,0.94 ,9.57 ,0.94 ,76975767929.00 ,76975.77 ,1.55 ,14326.26 ,1.55 ,8.45,668.25 ,8459.63 ,3469.29 ,5153.12 ,70.89 ,6.57 ,2.10 ,4.48 ,23.48 ,82.59 ,10,1 ,0 
Slovak Republic,SLK,2007,5374622.00 ,2970070.00 ,55.26 ,49.65 ,0.91 ,9.24 ,0.90 ,85288825295.00 ,85288.83 ,1.71 ,15868.80 ,1.71 ,10.80,582.12 ,9092.42 ,3320.45 ,5272.37 ,70.93 ,8.23 ,2.06 ,5.18 ,23.29 ,85.81 ,10,1 ,0 
Slovak Republic,SLK,2008,5379233.00 ,2964549.00 ,55.11 ,50.38 ,0.92 ,9.36 ,0.92 ,90090397692.00 ,90090.40 ,1.81 ,16747.81 ,1.81 ,5.63,559.17 ,9633.14 ,3405.69 ,5294.44 ,70.34 ,7.63 ,2.06 ,3.49 ,22.26 ,85.79 ,10,1 ,0 
Slovak Republic,SLK,2009,5386406.00 ,2960369.00 ,54.96 ,45.80 ,0.83 ,8.50 ,0.83 ,85205207757.00 ,85205.21 ,1.71 ,15818.56 ,1.71 ,-5.42,537.48 ,9571.75 ,3106.69 ,4954.14 ,70.03 ,10.00 ,2.03 ,3.02 ,17.73 ,86.98 ,10,1 ,0 
Slovak Republic,SLK,2010,5391428.00 ,2948302.00 ,54.68 ,46.69 ,0.85 ,8.66 ,0.85 ,89501012916.00 ,89501.01 ,1.80 ,16600.61 ,1.79 ,5.04,521.70 ,9604.00 ,3306.81 ,5201.40 ,70.24 ,10.28 ,2.03 ,3.12 ,20.81 ,86.51 ,10,1 ,0 
Slovak Republic,SLK,2011,5398384.00 ,2937261.00 ,54.41 ,45.59 ,0.83 ,8.45 ,0.83 ,92024135539.00 ,92024.14 ,1.85 ,17046.61 ,1.84 ,2.82,495.44 ,9536.87 ,3213.95 ,5347.53 ,68.51 ,10.36 ,1.99 ,1.82 ,21.06 ,84.70 ,10,1 ,0 
Slovak Republic,SLK,2012,5407579.00 ,2928907.00 ,54.16 ,43.37 ,0.79 ,8.02 ,0.79 ,93549112293.00 ,93549.11 ,1.88 ,17299.63 ,1.87 ,1.66,463.64 ,9482.29 ,3080.73 ,5137.79 ,66.83 ,10.47 ,1.97 ,4.50 ,20.85 ,84.27 ,10,1 ,0 
Slovak Republic,SLK,2013,5413393.00 ,2920255.00 ,53.95 ,43.00 ,0.78 ,7.94 ,0.78 ,94943598803.00 ,94943.60 ,1.91 ,17538.65 ,1.89 ,1.49,452.89 ,9397.17 ,3130.93 ,5202.47 ,66.42 ,10.68 ,1.95 ,2.67 ,20.22 ,86.33 ,10,1 ,0 
Slovak Republic,SLK,2014,5418649.00 ,2912903.00 ,53.76 ,40.80 ,0.74 ,7.53 ,0.74 ,97554865847.00 ,97554.87 ,1.96 ,18003.54 ,1.94 ,2.75,418.20 ,9516.47 ,2943.19 ,5137.07 ,63.95 ,12.24 ,1.92 ,2.46 ,21.70 ,87.92 ,10,1 ,0 
Slovenia,SLV,1996,1988628.00 ,1007101.00 ,50.64 ,19.45 ,1.00 ,9.78 ,1.00 ,31027017316.00 ,31027.02 ,1.00 ,15602.22 ,1.00 ,3.52,626.74 ,9248.41 ,3180.21 ,5365.51 ,73.96 ,11.09 ,2.36 ,5.56 ,25.37 ,90.18 ,10,0 ,1 
Slovenia,SLV,1997,1985956.00 ,1006304.00 ,50.67 ,19.80 ,1.02 ,9.97 ,1.02 ,32613857010.00 ,32613.86 ,1.05 ,16422.25 ,1.05 ,5.11,607.10 ,9529.43 ,3310.40 ,5434.66 ,74.28 ,10.23 ,2.41 ,5.21 ,25.62 ,89.33 ,10,0 ,1 
Slovenia,SLV,1998,1981629.00 ,1004646.00 ,50.70 ,19.53 ,1.00 ,9.86 ,1.01 ,33685428176.00 ,33685.43 ,1.09 ,16998.86 ,1.09 ,3.29,579.75 ,9828.56 ,3253.81 ,5574.71 ,73.51 ,11.09 ,2.36 ,5.55 ,25.77 ,89.94 ,10,0 ,1 
Slovenia,SLV,1999,1983045.00 ,1005900.00 ,50.73 ,18.91 ,0.97 ,9.54 ,0.98 ,35462116831.00 ,35462.12 ,1.14 ,17882.66 ,1.15 ,5.27,533.33 ,10463.56 ,3242.49 ,5675.62 ,74.17 ,10.95 ,2.37 ,5.04 ,25.55 ,90.16 ,10,0 ,1 
Slovenia,SLV,2000,1988925.00 ,1009419.00 ,50.75 ,19.16 ,0.99 ,9.63 ,0.99 ,36935721677.00 ,36935.72 ,1.19 ,18570.70 ,1.19 ,4.16,518.79 ,10511.39 ,3224.38 ,5778.00 ,70.14 ,15.86 ,2.24 ,5.95 ,24.93 ,89.67 ,10,0 ,1 
Slovenia,SLV,2001,1992060.00 ,1011568.00 ,50.78 ,20.06 ,1.03 ,10.07 ,1.03 ,38025091121.00 ,38025.09 ,1.23 ,19088.33 ,1.22 ,2.95,527.65 ,10747.33 ,3381.11 ,6006.35 ,70.39 ,14.99 ,2.25 ,5.04 ,25.05 ,89.56 ,10,0 ,1 
Slovenia,SLV,2002,1994530.00 ,1012762.00 ,50.78 ,20.22 ,1.04 ,10.14 ,1.04 ,39483849699.00 ,39483.85 ,1.27 ,19796.07 ,1.27 ,3.84,512.06 ,11000.92 ,3424.45 ,6380.95 ,69.86 ,14.10 ,2.26 ,5.05 ,24.76 ,90.06 ,10,0 ,1 
Slovenia,SLV,2003,1995733.00 ,1011537.00 ,50.68 ,19.93 ,1.02 ,9.99 ,1.02 ,40606013482.00 ,40606.01 ,1.31 ,20346.42 ,1.30 ,2.84,490.81 ,11373.10 ,3463.52 ,6578.03 ,69.75 ,14.18 ,2.24 ,6.19 ,24.84 ,90.02 ,10,0 ,1 
Slovenia,SLV,2004,1997012.00 ,1010348.00 ,50.59 ,20.24 ,1.04 ,10.13 ,1.04 ,42373104165.00 ,42373.10 ,1.37 ,21218.25 ,1.36 ,4.35,477.64 ,11703.74 ,3571.19 ,6830.71 ,69.30 ,15.41 ,2.21 ,5.72 ,24.49 ,90.24 ,10,0 ,1 
Slovenia,SLV,2005,2000474.00 ,1010259.00 ,50.50 ,20.56 ,1.06 ,10.28 ,1.05 ,44069302645.00 ,44069.30 ,1.42 ,22029.43 ,1.41 ,4.00,466.52 ,11940.36 ,3645.84 ,6917.86 ,68.57 ,14.57 ,2.18 ,6.30 ,23.57 ,89.36 ,10,1 ,1 
Slovenia,SLV,2006,2006868.00 ,1011642.00 ,50.41 ,20.74 ,1.07 ,10.34 ,1.06 ,46561862055.00 ,46561.86 ,1.50 ,23201.26 ,1.49 ,5.66,445.49 ,12050.21 ,3648.98 ,7123.54 ,69.48 ,14.41 ,2.22 ,5.71 ,23.43 ,87.51 ,10,1 ,1 
Slovenia,SLV,2007,2018122.00 ,1015458.00 ,50.32 ,20.90 ,1.07 ,10.36 ,1.06 ,49794021536.00 ,49794.02 ,1.60 ,24673.44 ,1.58 ,6.94,419.69 ,12746.56 ,3632.57 ,7137.82 ,69.28 ,14.09 ,2.22 ,5.76 ,23.31 ,87.97 ,10,1 ,1 
Slovenia,SLV,2008,2021316.00 ,1015186.00 ,50.22 ,21.60 ,1.11 ,10.69 ,1.09 ,51437289128.00 ,51437.29 ,1.66 ,25447.43 ,1.63 ,3.30,419.97 ,13030.31 ,3836.62 ,6920.24 ,69.51 ,13.85 ,2.24 ,4.95 ,21.95 ,87.26 ,10,1 ,1 
Slovenia,SLV,2009,2039669.00 ,1022547.00 ,50.13 ,19.65 ,1.01 ,9.63 ,0.99 ,47426581432.00 ,47426.58 ,1.53 ,23252.10 ,1.49 ,-7.80,414.35 ,13028.81 ,3496.23 ,6104.42 ,67.42 ,19.03 ,2.14 ,5.44 ,19.56 ,87.14 ,10,1 ,1 
Slovenia,SLV,2010,2048583.00 ,1025111.00 ,50.04 ,19.68 ,1.01 ,9.60 ,0.98 ,48013606745.00 ,48013.61 ,1.55 ,23437.47 ,1.50 ,1.24,409.80 ,13134.74 ,3579.07 ,6510.84 ,66.68 ,19.50 ,2.09 ,6.04 ,20.16 ,85.20 ,10,1 ,1 
Slovenia,SLV,2011,2052843.00 ,1025354.00 ,49.95 ,19.68 ,1.01 ,9.59 ,0.98 ,48325391228.00 ,48325.39 ,1.56 ,23540.71 ,1.51 ,0.65,407.24 ,13104.42 ,3567.98 ,6753.07 ,64.94 ,18.59 ,2.06 ,5.18 ,20.96 ,83.48 ,10,1 ,1 
Slovenia,SLV,2012,2057159.00 ,1025617.00 ,49.86 ,19.11 ,0.98 ,9.29 ,0.95 ,47035305258.00 ,47035.31 ,1.52 ,22864.21 ,1.47 ,-2.67,406.23 ,12757.37 ,3424.04 ,6718.98 ,65.08 ,19.70 ,2.10 ,5.63 ,21.60 ,83.06 ,10,1 ,1 
Slovenia,SLV,2013,2059953.00 ,1025115.00 ,49.76 ,18.41 ,0.95 ,8.94 ,0.91 ,46502839741.00 ,46502.84 ,1.50 ,22574.71 ,1.45 ,-1.13,395.98 ,12217.23 ,3330.99 ,6779.28 ,63.75 ,22.01 ,2.06 ,5.36 ,22.22 ,82.52 ,10,1 ,1 
Slovenia,SLV,2014,2061980.00 ,1024701.00 ,49.70 ,16.68 ,0.86 ,8.09 ,0.83 ,47888250500.00 ,47888.25 ,1.54 ,23224.40 ,1.49 ,2.98,348.37 ,12442.03 ,3236.24 ,6728.00 ,59.66 ,22.30 ,1.92 ,4.78 ,22.88 ,83.03 ,10,1 ,1 
Spain,SPN,1996,39889852.00 ,30291556.00 ,75.94 ,326.89 ,1.00 ,8.19 ,1.00 ,966000000000.00 ,966105.39 ,1.00 ,24216.69 ,1.00 ,2.67,338.36 ,14319.74 ,2489.34 ,4008.94 ,77.85 ,10.06 ,2.35 ,9.00 ,17.74 ,77.77 ,10,0 ,0 
Spain,SPN,1997,40057389.00 ,30451227.00 ,76.02 ,341.48 ,1.04 ,8.52 ,1.04 ,1000000000000.00 ,1001750.95 ,1.04 ,24964.18 ,1.03 ,3.69,340.89 ,14667.72 ,2634.65 ,4324.42 ,80.06 ,9.15 ,2.39 ,7.45 ,18.14 ,75.98 ,10,0 ,0 
Spain,SPN,1998,40223509.00 ,30610090.00 ,76.10 ,352.36 ,1.08 ,8.76 ,1.07 ,1040000000000.00 ,1044886.13 ,1.08 ,25855.53 ,1.07 ,4.31,337.22 ,15256.42 ,2756.22 ,4479.05 ,79.53 ,8.94 ,2.36 ,9.54 ,18.14 ,77.82 ,10,0 ,0 
Spain,SPN,1999,40386875.00 ,30767125.00 ,76.18 ,379.76 ,1.16 ,9.40 ,1.15 ,1090000000000.00 ,1091746.92 ,1.13 ,26988.97 ,1.11 ,4.48,347.84 ,15937.12 ,2877.98 ,4820.68 ,80.98 ,7.68 ,2.43 ,9.46 ,17.96 ,78.39 ,10,0 ,0 
Spain,SPN,2000,40567864.00 ,30937864.00 ,76.26 ,395.76 ,1.21 ,9.76 ,1.19 ,1150000000000.00 ,1149490.50 ,1.19 ,28347.56 ,1.17 ,5.29,344.29 ,16589.48 ,3003.76 ,5167.81 ,80.63 ,7.88 ,2.42 ,8.72 ,17.84 ,77.71 ,10,0 ,0 
Spain,SPN,2001,40850412.00 ,31186430.00 ,76.34 ,393.34 ,1.20 ,9.63 ,1.17 ,1200000000000.00 ,1195482.46 ,1.24 ,29375.47 ,1.21 ,4.00,329.02 ,17088.57 ,3060.88 ,5422.52 ,79.85 ,8.93 ,2.38 ,7.71 ,17.41 ,77.61 ,10,0 ,0 
Spain,SPN,2002,41431558.00 ,31708814.00 ,76.53 ,411.30 ,1.26 ,9.93 ,1.21 ,1230000000000.00 ,1229910.88 ,1.27 ,29687.52 ,1.23 ,2.88,334.41 ,17354.17 ,3107.87 ,5576.55 ,81.46 ,7.42 ,2.44 ,8.02 ,16.88 ,77.64 ,10,0 ,0 
Spain,SPN,2003,42187645.00 ,32390830.00 ,76.78 ,419.18 ,1.28 ,9.94 ,1.21 ,1270000000000.00 ,1269115.17 ,1.31 ,30103.60 ,1.24 ,3.19,330.29 ,17449.25 ,3157.23 ,5676.14 ,80.82 ,8.90 ,2.41 ,8.75 ,16.46 ,77.36 ,10,0 ,0 
Spain,SPN,2004,42921895.00 ,33059302.00 ,77.02 ,436.30 ,1.33 ,10.16 ,1.24 ,1310000000000.00 ,1309304.83 ,1.36 ,30520.55 ,1.26 ,3.17,333.23 ,17842.19 ,3238.50 ,5892.31 ,81.83 ,8.03 ,2.44 ,8.70 ,16.06 ,77.24 ,10,0 ,0 
Spain,SPN,2005,43653155.00 ,33727737.00 ,77.26 ,451.58 ,1.38 ,10.34 ,1.26 ,1360000000000.00 ,1358050.27 ,1.41 ,31154.68 ,1.29 ,3.72,332.52 ,18245.06 ,3251.40 ,6111.22 ,83.47 ,7.29 ,2.49 ,8.97 ,15.73 ,76.60 ,10,1 ,0 
Spain,SPN,2006,44397319.00 ,34408810.00 ,77.50 ,443.43 ,1.36 ,9.99 ,1.22 ,1410000000000.00 ,1414736.96 ,1.46 ,31758.67 ,1.31 ,4.17,313.44 ,18620.53 ,3194.08 ,6105.08 ,82.51 ,8.47 ,2.47 ,8.50 ,15.51 ,75.92 ,10,1 ,0 
Spain,SPN,2007,45226803.00 ,35159317.00 ,77.74 ,453.23 ,1.39 ,10.02 ,1.22 ,1470000000000.00 ,1468058.29 ,1.52 ,32502.85 ,1.34 ,3.77,308.72 ,18875.57 ,3180.03 ,6054.37 ,83.19 ,9.01 ,2.49 ,8.44 ,14.97 ,75.75 ,10,1 ,0 
Spain,SPN,2008,45954106.00 ,35833174.00 ,77.98 ,421.08 ,1.29 ,9.16 ,1.12 ,1480000000000.00 ,1484466.58 ,1.54 ,32206.04 ,1.33 ,1.12,283.65 ,18455.44 ,3026.34 ,6025.77 ,81.81 ,9.74 ,2.37 ,8.30 ,14.50 ,73.26 ,10,1 ,0 
